date,zone,crime_type,latitude,longitude,incident_count
2014-05-12 10:33:00,South-West,Fraud,28.567546,77.078084,1
2014-12-21 17:08:00,North-East,Robbery,28.69417,77.264565,1
2014-12-26 22:17:00,Outer,Burglary,28.717764,76.991715,1
2014-01-05 18:39:00,South-East,Assault,28.559823,77.268036,1
2014-04-16 19:14:00,East,Theft,28.62116,77.289895,1
2014-09-26 05:36:00,North,Theft,28.706253,77.227904,1
2014-10-20 08:22:00,East,Theft,28.646647,77.286671,1
2014-12-26 01:11:00,South-West,Theft,28.560903,77.047707,1
2014-08-05 05:42:00,New Delhi,Theft,28.598371,77.194546,1
2014-10-10 18:43:00,North-East,Theft,28.676123,77.249919,1
2014-07-03 02:27:00,South-East,Theft,28.559664,77.254123,1
2014-02-12 16:38:00,North-East,Theft,28.698178,77.283837,1
2014-01-19 23:40:00,North,Assault,28.676592,77.234949,1
2014-05-03 01:56:00,New Delhi,Fraud,28.609339,77.21019,1
2014-05-08 08:59:00,North-West,Theft,28.74,77.111198,1
2014-11-07 13:38:00,Central,Robbery,28.625078,77.227949,1
2014-06-07 09:09:00,North-East,Theft,28.710149,77.283895,1
2014-10-30 14:48:00,North-East,Fraud,28.690333,77.26849,1
2014-06-17 09:42:00,South-East,Assault,28.555926,77.264053,1
2014-11-10 14:22:00,Outer,Theft,28.721358,76.98123,1
2014-09-26 11:18:00,East,Robbery,28.619907,77.30676,1
2014-10-01 04:25:00,East,Fraud,28.607865,77.305511,1
2014-08-01 07:44:00,West,Assault,28.677066,77.055544,1
2014-06-13 07:26:00,North-East,Assault,28.702206,77.282286,1
2014-02-25 13:11:00,East,Robbery,28.624292,77.309617,1
2014-02-08 15:07:00,South-West,Theft,28.589151,77.081559,1
2014-07-08 13:22:00,North-West,Theft,28.740784,77.075872,1
2014-04-26 17:40:00,East,Theft,28.639944,77.305576,1
2014-12-19 17:20:00,West,Theft,28.683377,77.051551,1
2014-01-19 17:42:00,North-West,Theft,28.743518,77.107745,1
2014-03-12 13:44:00,South-East,Theft,28.544681,77.237632,1
2014-12-22 09:37:00,North,Theft,28.6797,77.224573,1
2014-10-12 02:52:00,South-West,Burglary,28.575042,77.056749,1
2014-04-04 15:15:00,South,Theft,28.479492,77.184847,1
2014-05-12 11:06:00,Central,Theft,28.658332,77.215185,1
2014-02-16 02:24:00,New Delhi,Theft,28.604776,77.21586,1
2014-03-18 00:20:00,Outer,Robbery,28.701606,77.011962,1
2014-07-23 18:24:00,South-East,Theft,28.550739,77.235168,1
2014-11-16 03:36:00,West,Theft,28.683373,77.078168,1
2014-06-17 12:53:00,East,Theft,28.619321,77.28668,1
2014-09-25 02:30:00,Central,Theft,28.654377,77.22078,1
2014-05-23 10:25:00,East,Burglary,28.631879,77.303724,1
2014-07-14 22:24:00,North-West,Theft,28.751,77.072104,1
2014-05-22 10:27:00,West,Burglary,28.68673,77.081472,1
2014-03-31 09:45:00,North-West,Theft,28.726964,77.098434,1
2014-12-25 13:34:00,Outer,Burglary,28.72713,77.011056,1
2014-12-19 17:11:00,South-West,Theft,28.591699,77.067916,1
2014-06-14 10:33:00,East,Theft,28.644635,77.292524,1
2014-09-22 05:02:00,Outer,Assault,28.70148,76.991206,1
2014-06-03 02:17:00,South,Theft,28.464364,77.185622,1
2014-02-22 17:41:00,Outer,Theft,28.691033,77.01606,1
2014-12-27 05:00:00,Outer,Theft,28.696062,76.99223,1
2014-08-25 08:01:00,South-East,Theft,28.535558,77.238208,1
2014-01-05 15:24:00,South-East,Assault,28.548479,77.26411,1
2014-09-13 08:13:00,South-East,Theft,28.541667,77.236426,1
2014-12-19 22:49:00,South-East,Theft,28.554151,77.26642,1
2014-08-03 03:34:00,Outer,Assault,28.728092,76.994181,1
2014-08-31 11:57:00,South,Theft,28.468424,77.203146,1
2014-04-08 16:45:00,North-East,Theft,28.699262,77.268062,1
2014-11-28 14:26:00,Outer,Theft,28.712275,76.998686,1
2014-02-07 09:10:00,North,Burglary,28.675328,77.219183,1
2014-04-24 22:38:00,South,Theft,28.483199,77.178785,1
2014-03-17 23:23:00,North-East,Robbery,28.686011,77.271162,1
2014-06-05 08:41:00,South-East,Theft,28.523572,77.241599,1
2014-06-25 14:56:00,South-East,Fraud,28.555906,77.243318,1
2014-05-18 12:33:00,New Delhi,Fraud,28.598987,77.219403,1
2014-10-28 14:16:00,West,Theft,28.65361,77.054824,1
2014-06-28 03:19:00,Outer,Theft,28.692047,77.002764,1
2014-10-17 04:08:00,Outer,Theft,28.706979,76.997382,1
2014-02-05 15:04:00,South-East,Theft,28.553669,77.239258,1
2014-02-03 23:15:00,Outer,Theft,28.717994,76.984709,1
2014-01-02 22:26:00,South-East,Theft,28.539101,77.267874,1
2014-10-25 13:18:00,South,Theft,28.490245,77.193871,1
2014-09-21 13:04:00,New Delhi,Fraud,28.621651,77.202933,1
2014-10-12 18:35:00,West,Burglary,28.659631,77.07592,1
2014-08-16 02:22:00,Central,Theft,28.636392,77.206172,1
2014-06-27 09:54:00,West,Robbery,28.682952,77.068582,1
2014-09-25 04:26:00,East,Theft,28.617323,77.307548,1
2014-07-04 23:19:00,North,Robbery,28.673682,77.238609,1
2014-05-31 11:15:00,South-East,Theft,28.526347,77.268194,1
2014-07-28 16:45:00,East,Theft,28.636806,77.280881,1
2014-07-11 12:55:00,South,Theft,28.49485,77.177952,1
2014-08-22 18:20:00,South-East,Assault,28.537437,77.248981,1
2014-03-13 08:16:00,West,Theft,28.649364,77.069883,1
2014-09-25 10:51:00,North-East,Theft,28.701927,77.251593,1
2014-02-24 15:44:00,East,Theft,28.609988,77.282975,1
2014-10-06 08:03:00,South-West,Burglary,28.568363,77.065387,1
2014-07-07 08:31:00,North,Assault,28.674269,77.229462,1
2014-03-01 08:32:00,South-East,Theft,28.526409,77.246706,1
2014-08-05 15:20:00,East,Burglary,28.607962,77.301246,1
2014-06-22 10:43:00,West,Burglary,28.669386,77.060812,1
2014-10-19 02:58:00,North-West,Fraud,28.751012,77.075394,1
2014-07-19 03:49:00,West,Robbery,28.664006,77.060052,1
2014-06-28 06:45:00,North-East,Theft,28.672267,77.27219,1
2014-11-19 06:38:00,West,Theft,28.670372,77.067717,1
2014-10-16 11:50:00,East,Theft,28.622263,77.303284,1
2014-11-23 18:55:00,East,Robbery,28.621028,77.299444,1
2014-06-03 17:35:00,West,Theft,28.682931,77.087813,1
2014-01-30 06:18:00,East,Theft,28.641661,77.303684,1
2014-08-22 03:02:00,East,Theft,28.646686,77.28604,1
2014-05-13 02:34:00,North,Theft,28.690011,77.239927,1
2014-11-25 06:23:00,South,Theft,28.496468,77.204783,1
2014-02-21 10:09:00,Outer,Fraud,28.727482,76.998275,1
2014-11-04 12:01:00,South,Burglary,28.475495,77.173771,1
2014-03-23 02:34:00,East,Theft,28.6252,77.280059,1
2014-09-28 06:51:00,South-West,Theft,28.58046,77.071193,1
2014-11-29 06:10:00,East,Theft,28.609248,77.291385,1
2014-09-27 21:50:00,South,Assault,28.488473,77.181722,1
2014-02-02 19:23:00,West,Theft,28.651125,77.072872,1
2014-12-01 08:17:00,Outer,Theft,28.704479,77.018041,1
2014-04-29 19:25:00,North-East,Theft,28.682365,77.269056,1
2014-12-23 12:10:00,South,Theft,28.490041,77.205908,1
2014-08-20 23:21:00,North-West,Assault,28.753798,77.093992,1
2014-08-20 19:48:00,West,Burglary,28.684056,77.079199,1
2014-12-05 19:41:00,South,Theft,28.49096,77.17191,1
2014-07-16 19:00:00,East,Theft,28.609862,77.283806,1
2014-07-30 04:35:00,Outer,Theft,28.693281,77.008407,1
2014-10-24 03:41:00,West,Assault,28.655917,77.063492,1
2014-07-05 21:01:00,East,Theft,28.645716,77.317051,1
2014-08-29 13:05:00,South,Burglary,28.462407,77.194085,1
2014-09-24 06:49:00,Outer,Burglary,28.707795,76.986598,1
2014-03-04 18:12:00,East,Burglary,28.619995,77.30864,1
2014-10-20 16:10:00,Outer,Theft,28.714834,76.987127,1
2014-01-01 15:18:00,Central,Burglary,28.630011,77.20435,1
2014-10-15 23:00:00,North-East,Theft,28.704344,77.266803,1
2014-04-07 15:38:00,South,Theft,28.500941,77.190916,1
2014-02-16 13:49:00,South-East,Theft,28.541,77.246903,1
2014-10-25 16:45:00,New Delhi,Theft,28.594522,77.214057,1
2014-09-26 01:37:00,South,Theft,28.48019,77.192472,1
2014-07-01 22:41:00,West,Theft,28.672738,77.056429,1
2014-10-05 01:47:00,Central,Theft,28.646091,77.198545,1
2014-09-09 11:43:00,North-East,Theft,28.683764,77.27943,1
2014-01-18 01:29:00,North-West,Theft,28.756438,77.074737,1
2014-09-03 06:50:00,New Delhi,Theft,28.624754,77.227783,1
2014-02-02 17:55:00,South,Burglary,28.483888,77.168056,1
2014-05-29 03:34:00,South,Theft,28.470423,77.184451,1
2014-11-05 01:27:00,North-West,Theft,28.741628,77.089343,1
2014-07-15 09:28:00,South-West,Theft,28.564395,77.058479,1
2014-08-27 13:30:00,North-West,Assault,28.756857,77.096157,1
2014-07-17 17:46:00,Central,Burglary,28.645901,77.221915,1
2014-02-01 07:22:00,South-East,Burglary,28.553507,77.266648,1
2014-07-25 17:17:00,South-West,Theft,28.567331,77.046996,1
2014-10-06 01:18:00,Outer,Theft,28.72815,77.000258,1
2014-06-04 05:06:00,South,Theft,28.485216,77.174883,1
2014-09-17 06:35:00,East,Theft,28.607484,77.297036,1
2014-03-31 12:13:00,East,Assault,28.612377,77.306976,1
2014-01-19 22:41:00,Outer,Theft,28.706582,77.004759,1
2014-02-17 23:24:00,North-East,Theft,28.685859,77.248598,1
2014-10-03 11:26:00,Outer,Theft,28.728949,76.982138,1
2014-11-14 12:01:00,South,Assault,28.469204,77.203077,1
2014-02-07 22:40:00,East,Robbery,28.621739,77.294924,1
2014-11-01 19:11:00,Central,Theft,28.626226,77.216991,1
2014-05-01 04:18:00,South-East,Theft,28.552642,77.231985,1
2014-09-20 06:08:00,East,Theft,28.617467,77.30848,1
2014-02-12 03:12:00,New Delhi,Theft,28.614641,77.207433,1
2014-06-13 12:02:00,South-East,Assault,28.529037,77.232033,1
2014-08-24 20:25:00,South,Theft,28.492042,77.193968,1
2014-02-22 18:56:00,Outer,Theft,28.714975,77.001274,1
2014-06-10 11:58:00,North-East,Theft,28.68601,77.275602,1
2014-02-15 03:02:00,North-East,Theft,28.691141,77.249273,1
2014-06-17 06:08:00,West,Fraud,28.653324,77.058516,1
2014-07-12 12:10:00,Outer,Theft,28.729863,77.014387,1
2014-08-24 12:50:00,South-East,Burglary,28.55286,77.255006,1
2014-08-17 10:00:00,North,Theft,28.675237,77.204998,1
2014-06-10 07:08:00,South,Burglary,28.482158,77.189507,1
2014-08-11 13:01:00,Outer,Theft,28.704627,77.006812,1
2014-03-02 18:01:00,North-East,Theft,28.691149,77.261481,1
2014-01-02 01:29:00,South-East,Theft,28.535473,77.240938,1
2014-03-10 21:04:00,North-East,Theft,28.708621,77.25496,1
2014-01-25 22:05:00,South-East,Theft,28.551745,77.247448,1
2014-08-25 01:16:00,Outer,Fraud,28.726241,76.993622,1
2014-05-23 03:19:00,South-West,Theft,28.569311,77.063556,1
2014-01-30 02:56:00,South-East,Theft,28.532598,77.252388,1
2014-10-01 22:01:00,Outer,Theft,28.707151,77.014476,1
2014-05-20 01:07:00,West,Theft,28.666549,77.089222,1
2014-08-26 07:55:00,North-East,Fraud,28.702042,77.248878,1
2014-11-24 02:59:00,North-East,Assault,28.687685,77.271223,1
2014-05-30 12:12:00,North-West,Theft,28.751515,77.092423,1
2014-08-17 07:46:00,Central,Theft,28.653201,77.208944,1
2014-08-10 15:41:00,North-West,Theft,28.742775,77.10627,1
2014-02-08 00:12:00,West,Theft,28.683282,77.072029,1
2014-08-30 07:12:00,South-West,Assault,28.575302,77.06835,1
2014-07-23 16:52:00,North-West,Theft,28.740524,77.097373,1
2014-02-16 13:22:00,North-East,Theft,28.68151,77.272102,1
2014-11-27 12:05:00,South-East,Theft,28.554685,77.26947,1
2014-10-10 06:39:00,Outer,Theft,28.702677,76.98358,1
2014-07-02 10:05:00,East,Theft,28.641222,77.306811,1
2014-01-01 03:40:00,Outer,Theft,28.701244,76.990627,1
2014-06-28 15:23:00,South-West,Theft,28.557012,77.074407,1
2014-03-25 01:55:00,North-West,Theft,28.755688,77.107589,1
2014-01-22 16:59:00,West,Theft,28.680975,77.051719,1
2014-11-25 05:21:00,North,Theft,28.675438,77.22767,1
2014-04-11 10:18:00,Central,Theft,28.629698,77.224011,1
2014-09-08 13:31:00,North,Assault,28.675686,77.217964,1
2014-03-04 05:41:00,South-East,Theft,28.553896,77.265271,1
2014-04-04 11:24:00,East,Robbery,28.621784,77.302754,1
2014-07-15 21:53:00,South-West,Theft,28.572684,77.07548,1
2014-08-16 20:03:00,South-East,Theft,28.555977,77.253687,1
2014-02-02 05:51:00,Outer,Theft,28.716901,76.989001,1
2014-08-22 07:30:00,South-East,Assault,28.543462,77.26902,1
2014-02-14 07:49:00,South,Theft,28.47332,77.174654,1
2014-05-18 00:54:00,South,Assault,28.488681,77.204193,1
2014-07-07 02:35:00,South-East,Theft,28.534075,77.260788,1
2014-06-14 14:00:00,West,Theft,28.676354,77.084776,1
2014-09-01 20:29:00,East,Theft,28.611083,77.307467,1
2014-09-24 20:23:00,South-West,Theft,28.589959,77.080515,1
2014-08-20 08:15:00,East,Theft,28.617637,77.299527,1
2014-06-03 01:14:00,West,Robbery,28.68538,77.056129,1
2014-04-25 13:24:00,South,Theft,28.493235,77.176076,1
2014-05-23 08:32:00,South,Robbery,28.471319,77.206653,1
2014-06-04 00:12:00,South-East,Theft,28.554105,77.256732,1
2014-06-10 07:55:00,North-West,Theft,28.739536,77.082431,1
2014-08-02 08:37:00,South,Theft,28.479911,77.203304,1
2014-06-02 19:49:00,West,Assault,28.682127,77.051491,1
2014-07-06 07:09:00,Outer,Burglary,28.691514,77.016591,1
2014-02-22 08:17:00,North-East,Theft,28.695395,77.284465,1
2014-04-07 15:58:00,North-East,Assault,28.67505,77.260564,1
2014-04-22 23:32:00,South-East,Assault,28.530609,77.242591,1
2014-09-11 12:52:00,South,Robbery,28.473017,77.169921,1
2014-11-27 15:09:00,North-West,Theft,28.73173,77.076141,1
2014-07-17 13:08:00,North-West,Assault,28.755017,77.073788,1
2014-11-23 09:32:00,South-West,Theft,28.572867,77.073823,1
2014-11-02 16:10:00,New Delhi,Theft,28.631159,77.213618,1
2014-03-30 21:58:00,Central,Theft,28.634052,77.22973,1
2014-07-21 15:38:00,South-East,Theft,28.542716,77.257572,1
2014-12-19 16:48:00,South-East,Theft,28.526438,77.233195,1
2014-03-27 10:56:00,North-East,Theft,28.696741,77.263659,1
2014-03-04 13:09:00,South-West,Burglary,28.569011,77.085022,1
2014-04-05 14:38:00,North-West,Theft,28.742769,77.095286,1
2014-11-28 17:09:00,Central,Theft,28.635935,77.2078,1
2014-10-10 06:19:00,West,Theft,28.659868,77.079036,1
2014-10-13 02:35:00,North-East,Theft,28.706508,77.27855,1
2014-09-15 17:23:00,South,Theft,28.479427,77.179693,1
2014-02-18 01:16:00,North-West,Robbery,28.752772,77.093451,1
2014-11-29 21:06:00,Outer,Burglary,28.700093,77.018524,1
2014-08-02 16:54:00,South,Theft,28.463114,77.201247,1
2014-09-26 06:00:00,Outer,Burglary,28.694421,76.990024,1
2014-08-07 10:27:00,North-East,Burglary,28.691535,77.287304,1
2014-12-15 04:56:00,Central,Theft,28.664436,77.235659,1
2014-04-23 01:36:00,South-East,Burglary,28.543563,77.254665,1
2014-05-02 18:13:00,South-West,Theft,28.553709,77.085113,1
2014-03-09 09:18:00,North-East,Theft,28.687047,77.266129,1
2014-07-07 11:16:00,East,Theft,28.624019,77.315799,1
2014-04-19 16:20:00,West,Assault,28.662172,77.080123,1
2014-01-05 16:40:00,South,Theft,28.490845,77.19591,1
2014-02-17 09:19:00,South,Robbery,28.486755,77.173041,1
2014-02-22 04:36:00,North-West,Theft,28.725801,77.081459,1
2014-08-21 10:38:00,South-East,Robbery,28.523067,77.237643,1
2014-12-29 20:04:00,Outer,Theft,28.722845,76.992003,1
2014-10-03 10:51:00,Central,Theft,28.646274,77.227429,1
2014-11-05 15:13:00,West,Theft,28.667077,77.056845,1
2014-04-20 10:05:00,Outer,Theft,28.695822,77.014603,1
2014-04-13 00:29:00,East,Burglary,28.643673,77.305462,1
2014-03-05 22:33:00,West,Theft,28.654164,77.085775,1
2014-02-03 03:24:00,East,Theft,28.613427,77.290422,1
2014-09-03 05:59:00,North-West,Theft,28.74436,77.076929,1
2014-11-14 21:31:00,West,Theft,28.685835,77.065778,1
2014-10-22 10:15:00,South,Theft,28.480773,77.207158,1
2014-12-30 19:15:00,Outer,Theft,28.72224,77.016799,1
2014-06-03 16:38:00,West,Fraud,28.662201,77.084287,1
2014-08-07 04:32:00,Central,Theft,28.64311,77.225755,1
2014-02-08 16:22:00,Outer,Theft,28.692329,77.009033,1
2014-12-28 11:42:00,East,Theft,28.610906,77.288706,1
2014-01-21 08:22:00,North-West,Theft,28.742672,77.087318,1
2014-07-20 07:00:00,West,Theft,28.66262,77.055492,1
2014-12-19 04:18:00,North-West,Burglary,28.739276,77.101068,1
2014-10-07 03:13:00,Outer,Assault,28.708129,77.016866,1
2014-12-27 18:11:00,North,Theft,28.68126,77.208242,1
2014-02-19 02:45:00,South-East,Theft,28.523351,77.249487,1
2014-11-17 12:04:00,South-West,Theft,28.571301,77.052734,1
2014-05-30 04:00:00,South-East,Theft,28.542192,77.236111,1
2014-11-03 19:17:00,West,Robbery,28.649939,77.056935,1
2014-04-27 23:26:00,North-East,Theft,28.695443,77.251076,1
2014-04-18 15:17:00,West,Assault,28.668305,77.073494,1
2014-01-09 20:19:00,West,Theft,28.683389,77.054765,1
2014-11-17 23:42:00,Central,Theft,28.660924,77.223106,1
2014-08-24 16:08:00,North,Theft,28.675334,77.234105,1
2014-10-29 06:49:00,Outer,Theft,28.724378,77.01584,1
2014-06-04 07:13:00,East,Burglary,28.629028,77.295943,1
2014-11-14 20:04:00,Outer,Theft,28.728862,77.019981,1
2014-02-16 00:51:00,North,Theft,28.682638,77.210734,1
2014-12-16 12:20:00,West,Theft,28.673447,77.080873,1
2014-07-31 09:21:00,West,Theft,28.660784,77.090108,1
2014-04-27 10:37:00,North,Theft,28.703684,77.216888,1
2014-06-19 18:08:00,South,Theft,28.496574,77.193777,1
2014-09-15 03:39:00,South-East,Burglary,28.529534,77.260614,1
2014-12-25 22:48:00,South,Assault,28.495485,77.182872,1
2014-12-26 14:54:00,South-East,Theft,28.521715,77.250958,1
2014-06-22 07:59:00,South-West,Theft,28.584743,77.070397,1
2014-12-20 08:12:00,West,Theft,28.649987,77.081163,1
2014-10-20 06:22:00,North,Burglary,28.7026,77.20765,1
2014-06-19 19:24:00,North,Theft,28.690054,77.203826,1
2014-03-01 20:54:00,Outer,Theft,28.729562,76.980053,1
2014-05-30 09:15:00,North,Theft,28.704387,77.204838,1
2014-08-23 13:35:00,South-East,Theft,28.549052,77.249402,1
2014-02-19 16:12:00,North,Theft,28.684609,77.221421,1
2014-10-02 05:42:00,North-East,Theft,28.709624,77.258667,1
2014-10-01 01:50:00,South,Theft,28.472641,77.175708,1
2014-05-30 18:42:00,South,Assault,28.499446,77.187275,1
2014-03-25 13:58:00,North-West,Theft,28.760242,77.103978,1
2014-05-15 11:14:00,South-East,Theft,28.533643,77.259504,1
2014-06-10 03:14:00,East,Robbery,28.627748,77.307452,1
2014-08-18 01:11:00,South,Theft,28.486964,77.17045,1
2014-08-18 11:00:00,North-East,Theft,28.690725,77.271007,1
2014-09-03 08:55:00,North,Theft,28.690719,77.202696,1
2014-07-07 04:55:00,East,Theft,28.645909,77.316464,1
2014-12-20 12:44:00,Outer,Theft,28.699186,76.998451,1
2014-12-01 01:14:00,East,Assault,28.610872,77.286517,1
2014-05-21 03:39:00,North,Theft,28.671637,77.202275,1
2014-02-21 07:24:00,South-East,Fraud,28.522729,77.268969,1
2014-04-26 01:55:00,North-East,Theft,28.676648,77.276863,1
2014-03-10 12:53:00,East,Theft,28.623217,77.311124,1
2014-07-05 00:45:00,South,Theft,28.469986,77.173523,1
2014-06-17 12:04:00,North-West,Robbery,28.722441,77.092998,1
2014-03-04 06:08:00,North-West,Theft,28.752806,77.095095,1
2014-01-24 22:07:00,South,Assault,28.480164,77.195071,1
2014-03-31 21:34:00,South,Burglary,28.482624,77.201112,1
2014-06-09 15:44:00,South-East,Theft,28.523684,77.232608,1
2014-12-03 06:17:00,South,Theft,28.501469,77.170397,1
2014-07-16 06:36:00,Outer,Robbery,28.724245,76.999399,1
2014-04-02 16:08:00,East,Fraud,28.620702,77.282,1
2014-06-22 18:51:00,East,Theft,28.637985,77.28539,1
2014-06-06 06:32:00,North-East,Assault,28.683378,77.247696,1
2014-10-16 21:38:00,Central,Assault,28.627653,77.223941,1
2014-09-14 13:05:00,South,Theft,28.462131,77.170506,1
2014-12-01 08:44:00,North-East,Burglary,28.698161,77.263621,1
2014-12-26 10:21:00,Outer,Theft,28.724433,76.980548,1
2014-07-15 21:32:00,West,Theft,28.680537,77.070223,1
2014-12-20 14:47:00,North-East,Theft,28.679952,77.282417,1
2014-04-15 19:49:00,North-East,Theft,28.690627,77.286998,1
2014-10-30 03:25:00,East,Theft,28.639097,77.288141,1
2014-09-05 21:53:00,South-West,Theft,28.561992,77.051812,1
2014-07-02 10:43:00,South,Theft,28.491295,77.172926,1
2014-06-09 02:18:00,Central,Theft,28.629891,77.208233,1
2014-12-05 06:59:00,South,Theft,28.480871,77.204919,1
2014-09-23 16:29:00,North-West,Robbery,28.739465,77.080447,1
2014-05-05 02:36:00,North-West,Burglary,28.751894,77.096268,1
2014-12-06 19:56:00,East,Robbery,28.640051,77.309943,1
2014-09-12 05:57:00,South,Theft,28.47696,77.191768,1
2014-11-17 16:36:00,West,Robbery,28.681069,77.058375,1
2014-05-17 23:40:00,North-West,Assault,28.749418,77.087627,1
2014-11-02 23:28:00,West,Theft,28.685172,77.076581,1
2014-12-12 03:06:00,Outer,Theft,28.727292,76.985297,1
2014-04-29 20:37:00,South-East,Fraud,28.546065,77.266876,1
2014-12-05 09:35:00,New Delhi,Theft,28.604761,77.213597,1
2014-03-22 04:07:00,West,Burglary,28.675186,77.063231,1
2014-01-25 06:04:00,North-East,Theft,28.71036,77.263232,1
2014-10-04 20:27:00,South,Theft,28.475482,77.200116,1
2014-05-20 17:09:00,South-West,Theft,28.56483,77.068118,1
2014-08-16 11:33:00,Central,Theft,28.651747,77.230521,1
2014-02-10 14:18:00,North,Theft,28.673979,77.20245,1
2014-05-18 07:46:00,New Delhi,Fraud,28.600462,77.19296,1
2014-02-07 06:07:00,Outer,Burglary,28.718127,77.004075,1
2014-07-26 11:51:00,North-West,Theft,28.735494,77.104294,1
2014-05-14 01:59:00,East,Theft,28.645971,77.278795,1
2014-02-04 20:48:00,North-West,Theft,28.760175,77.084015,1
2014-05-09 10:20:00,East,Burglary,28.636303,77.28884,1
2014-11-27 23:42:00,Central,Theft,28.662222,77.196952,1
2014-10-20 00:19:00,New Delhi,Theft,28.63145,77.226158,1
2014-12-19 11:39:00,West,Burglary,28.654539,77.076501,1
2014-12-29 08:06:00,Outer,Robbery,28.702445,77.008221,1
2014-01-01 01:40:00,Central,Assault,28.635229,77.224996,1
2014-07-14 16:53:00,Outer,Theft,28.721282,77.016878,1
2014-06-13 19:04:00,West,Burglary,28.674946,77.082763,1
2014-07-02 17:04:00,East,Theft,28.611075,77.285447,1
2014-02-26 20:41:00,South-East,Theft,28.54402,77.242054,1
2014-12-09 17:47:00,Outer,Theft,28.699967,77.000971,1
2014-03-16 19:06:00,South-East,Assault,28.558423,77.257181,1
2014-02-16 14:47:00,South-East,Theft,28.53956,77.25675,1
2014-03-16 13:50:00,Outer,Theft,28.71294,76.990083,1
2014-03-29 16:35:00,North-West,Burglary,28.749347,77.073248,1
2014-08-26 11:07:00,Outer,Theft,28.72857,77.004146,1
2014-11-27 18:49:00,South-West,Theft,28.562258,77.048115,1
2014-12-11 23:03:00,North-East,Theft,28.683291,77.261216,1
2014-07-25 18:13:00,South-East,Theft,28.537945,77.260097,1
2014-06-29 22:43:00,South,Theft,28.490617,77.174814,1
2014-07-18 00:28:00,Outer,Theft,28.723857,77.002259,1
2014-09-22 23:57:00,West,Theft,28.658517,77.069243,1
2014-11-15 08:44:00,South-West,Theft,28.580681,77.04739,1
2014-05-19 23:53:00,Outer,Theft,28.721159,76.996669,1
2014-05-03 09:37:00,North-East,Theft,28.685891,77.24884,1
2014-05-07 17:47:00,South-West,Burglary,28.557632,77.083163,1
2014-05-12 23:04:00,South-West,Theft,28.588394,77.067818,1
2014-02-10 02:50:00,Central,Theft,28.662684,77.221139,1
2014-12-11 03:41:00,North-East,Burglary,28.68967,77.250458,1
2014-06-26 13:12:00,West,Theft,28.682606,77.070035,1
2014-12-28 06:08:00,South-East,Theft,28.52244,77.260721,1
2014-04-02 15:11:00,South,Theft,28.475135,77.18732,1
2014-02-13 08:34:00,Outer,Theft,28.691445,77.015824,1
2014-01-02 06:52:00,West,Theft,28.677229,77.082684,1
2014-04-29 15:50:00,North-East,Theft,28.683296,77.252584,1
2014-10-16 14:01:00,South-West,Burglary,28.567068,77.058859,1
2014-05-27 18:16:00,South-West,Theft,28.571655,77.052676,1
2014-10-11 14:03:00,South,Theft,28.477622,77.195064,1
2014-03-12 11:36:00,South,Assault,28.495582,77.196521,1
2014-05-19 19:39:00,Outer,Theft,28.702305,76.988675,1
2014-05-15 10:46:00,East,Theft,28.628229,77.290295,1
2014-11-03 17:43:00,South-East,Theft,28.532279,77.263875,1
2014-04-03 00:47:00,Outer,Theft,28.710946,77.018396,1
2014-10-19 01:55:00,South-West,Theft,28.572497,77.05031,1
2014-03-27 04:09:00,West,Theft,28.650003,77.087139,1
2014-07-21 03:23:00,East,Robbery,28.642386,77.281057,1
2014-01-15 12:52:00,North-East,Theft,28.672518,77.2477,1
2014-12-06 13:55:00,West,Fraud,28.670599,77.088954,1
2014-09-26 21:09:00,East,Theft,28.636641,77.305501,1
2014-12-13 10:03:00,West,Burglary,28.678976,77.072087,1
2014-07-11 00:08:00,Central,Theft,28.635703,77.22305,1
2014-12-14 18:12:00,South-West,Theft,28.564671,77.082054,1
2014-01-17 18:51:00,North-East,Theft,28.701443,77.270171,1
2014-01-11 18:31:00,South-West,Burglary,28.590127,77.076734,1
2014-10-16 02:43:00,East,Theft,28.62119,77.31471,1
2014-07-29 18:54:00,South,Theft,28.46671,77.169378,1
2014-04-13 10:58:00,West,Theft,28.684017,77.073884,1
2014-10-29 03:56:00,South-West,Assault,28.577702,77.060479,1
2014-07-01 01:46:00,East,Theft,28.610282,77.308194,1
2014-02-19 11:23:00,South,Theft,28.46434,77.206644,1
2014-05-08 17:18:00,West,Theft,28.658852,77.060618,1
2014-06-16 06:13:00,Outer,Burglary,28.717736,77.017939,1
2014-08-18 11:23:00,South,Theft,28.4917,77.191009,1
2014-04-03 08:41:00,West,Theft,28.668885,77.088549,1
2014-11-01 08:19:00,North-West,Theft,28.731714,77.093858,1
2014-06-22 07:35:00,North-East,Theft,28.708019,77.253422,1
2014-11-20 12:22:00,South-West,Theft,28.585381,77.050411,1
2014-05-31 01:12:00,West,Theft,28.660403,77.089465,1
2014-05-08 00:57:00,North,Assault,28.688655,77.208742,1
2014-12-31 20:43:00,South-East,Theft,28.551063,77.236919,1
2014-08-23 23:49:00,South,Theft,28.483328,77.188042,1
2014-01-31 11:52:00,South-East,Theft,28.538225,77.24336,1
2014-11-02 23:13:00,Outer,Theft,28.727591,77.005661,1
2014-03-05 20:18:00,South-West,Burglary,28.584212,77.063696,1
2014-05-09 19:24:00,East,Fraud,28.63996,77.316191,1
